ensembl_gene_id	mode_disorder
YIL023C	0.13129435
YIL020C	0.12392545
YIL019W	0.99287033
YIR001C	0.98323095
YIR014W	0.28403306
YJL225C	0.12552972
YOR349W	0.13801068
YDL107W	0.13718162
YOR355W	0.98261654
YMR323W	0.13171986
YDR351W	0.13934918
YNL328C	0.12850584
YNL313C	0.13733229
YNL332W	0.13369404
YGR207C	0.1185303
YGR208W	0.11207431
YJL111W	0.1196401
YJL105W	0.10776915
YFL066C	0.12201354
YFL055W	0.13681614
YFL046W	0.12871018
YFL040W	0.14839178
YFL027C	0.14603372
YFR016C	0.98925686
YFR017C	0.9885764
YFR032C	0.9827031
YFR039C	0.11597912
YFR041C	0.1385439
YFR043C	0.11324616
YFR048W	0.9835173
YGL170C	0.9814025
YGL168W	0.17908092
YPL023C	0.13989404
YJL116C	0.10841763
YJL146W	0.9810694
YJR055W	0.12646079
YJL185C	0.13332051
YJL170C	0.52208054
YJL162C	0.98474634
YJL160C	0.12751411000000001
YJL149W	0.13141634
YJL147C	0.12920819
YJL131C	0.1403163
YJL123C	0.98543435
YJL051W	0.94298184
YJL049W	0.13928689
YJL048C	0.13425824
YJL046W	0.1271897
YJL003W	0.4002362
YJR003C	0.14482382
YJR008W	0.11659767
YJR044C	0.28285345
YJR080C	0.11754139
YJR100C	0.13506216
YJR101W	0.11212948
YJR111C	0.12406431
YJR116W	0.16891226
YJR118C	0.16062701
YJR129C	0.1439774
YJR133W	0.12600364
YJR134C	0.96558094
YJR141W	0.12278984
YJR147W	0.12891494
YJR149W	0.13663882
YJR156C	0.13318686
YJR161C	0.13821118
YDR151C	0.111518934
YMR161W	0.9662794
YGR187C	0.15875132
YPL040C	0.117737174
YNL300W	0.7066079
YNL295W	0.14189328
YMR019W	0.15191393
YDL049C	0.119795345
YGL154C	0.12336731
YDR350C	0.14067589
YDL024C	0.12838036
YDR261C	0.12530601
YDR335W	0.13530707
YNR075W	0.12606406
YGL229C	0.12634006
YGR070W	0.118258774
YGR213C	0.14668655
YGR249W	0.98158145
YGL258W	0.12669933
YGL250W	0.10640909
YGL232W	0.12922822
YGL186C	0.13575469
YGL185C	0.12825489
YGL144C	0.14972618
YGL121C	0.21972814
YGL108C	0.99693066
YGL104C	0.14570946
YGL096W	0.9806402
YGL082W	0.9837359
YGL056C	0.9856461
YGL039W	0.12772852
YGR001C	0.12976784
YGR004W	0.22697638
YGR065C	0.16149521
YGR066C	0.11816696
YGR077C	0.1292918
YGR089W	0.13791358
YGR096W	0.12282888
YGR130C	0.9861796
YGR131W	0.3341331
YGR141W	0.13497096
YGR161C	0.9817016
YGR165W	0.792681
YGR212W	0.12512617
YGR215W	0.24078104
YGR248W	0.11997196
YGR250C	0.11215143
YGR256W	0.12695535
YGR288W	0.12818977
YPR003C	0.1350834
YMR016C	0.9847967
YNR057C	0.12505908
YNR021W	0.1345986
YNR022C	0.11149462
YNR028W	0.2241415
YNR037C	0.33075622
YNR039C	0.9811995
YNR056C	0.18514208
YNR069C	0.1399445
YNL279W	0.1324198
YNL254C	0.13095392
YNL245C	0.97793007
YNL234W	0.12606302
YNL187W	0.1300041
YNL181W	0.13925798
YNL176C	0.9805926
YNL175C	0.9812838
YNL173C	0.9845825
YNL164C	0.9761871
YNL156C	0.13217512
YNL133C	0.9723506
YNL125C	0.15578851
YNL056W	0.12292149
YNL042W	0.9841393
YNL040W	0.1338146
YNL038W	0.20701519
YNL024C	0.13095695
YMR316W	0.13209131
YMR067C	0.13908274
YDR525W-A	0.6865706
YER056C-A	0.26384842
YER093C-A	0.13425365
YOL052C-A	0.091094315
YMR182C	0.81079245
YKL087C	0.9779712
YPR005C	0.12240262
YPL013C	0.15487549
YPL021W	0.7534447
YJR034W	0.15702964
YPL052W	0.14172521
YPL072W	0.12896419
YPL105C	0.9847889
YPL098C	0.11513278
YPL113C	0.13930924
YPL109C	0.13703091
YPL130W	0.12112668
YPL041C	0.26828784
YPL033C	0.13977632
YML133C	0.1271519
YMR097C	0.13358355
YMR098C	0.12608576
YDR041W	0.12336059
YMR177W	0.13349342
YMR285C	0.13045923
YMR289W	0.11227922
YDR492W	0.15210465
YDL001W	0.1293255
YDR210W	0.8486478
YMR266W	0.13610247
YMR269W	0.99152017
YMR211W	0.13600637
YMR002W	0.981966
YMR003W	0.13395071
YML038C	0.1527723
YML107C	0.1504153
YDR248C	0.14923403
YMR156C	0.1302515
YMR157C	0.14854255
YMR158W	0.11289482
YMR123W	0.98747945
YDR131C	0.1342942
YDR198C	0.13148826
YDR175C	0.41062808
YDR184C	0.105241045
YDR186C	0.98285174
YDR438W	0.31127706
YML101C	0.9736272
YMR040W	0.44361407
YMR041C	0.12866354
YMR126C	0.11234626
YMR131C	0.13296157
YML006C	0.98236644
YMR088C	0.16054471
YMR195W	0.15340054
YDR031W	0.14108193
YDR501W	0.15004194
YDR506C	0.119226485
YDR527W	0.13507389
YDR528W	0.95134145
YMR118C	0.11282203
YML087C	0.1311856
YML082W	0.1376149
YDR109C	0.13462064
YDR115W	0.2384091
YDR116C	0.1341003
YDR117C	0.12992114
YDR119W	0.98017985
YDR125C	0.14095557
YML050W	0.121053025
YMR063W	0.3354104
YMR071C	0.3159619
YMR073C	0.14470032
YMR250W	0.12872949
YMR251W	0.12839162
YMR222C	0.24867374
YDR282C	0.13995892
YDL189W	0.9837337
YEL059C-A	0.19649331
YMR251W-A	0.23301175
YLR281C	0.98074114
YLR283W	0.13298747
YLR301W	0.12244283
YLR375W	0.9739721
YLR227C	0.1843659
YLR390W	0.9707304
YPR115W	0.9764466
YPR116W	0.12413767
YPR117W	0.12928903
YLR341W	0.119164854
YLR327C	0.9781178
YLR443W	0.17889357
YPR169W	0.13067341
YLR273C	0.14045557
YLR173W	0.1391448
YPR157W	0.17032802
YPR158W	0.120822325
YLR352W	0.13144837
YLR356W	0.12069541
YPR121W	0.13732868
YPR127W	0.1175828
YLR243W	0.13330907
YLR251W	0.12912072
YPR200C	0.13373208
YPR174C	0.977268
YDR302W	0.29751778
YDR306C	0.14251405
YDR307W	0.13563198
YDR314C	0.1200299
YLR436C	0.15107918
YLR411W	0.19072433
YLR412W	0.12026963
YLR413W	0.13308069
YLR419W	0.12506531
YLR385C	0.13454017
YPR083W	0.964273
YPR085C	0.13157132
YDL027C	0.13603592
YDL048C	0.9614867
YDL053C	0.988618
YDL054C	0.1714356
YDL072C	0.156398
YDL076C	0.12803757
YDL123W	0.9806069
YDL203C	0.12944186
YDL223C	0.9984578
YDL224C	0.90937746
YDL231C	0.14984874
YDL233W	0.97738636
YDL244W	0.13323738
YDL246C	0.122586496
YDL248W	0.117108285
YLL005C	0.14551526
YLL033W	0.123686396
YLL038C	0.97201645
YLR001C	0.12958911
YLR003C	0.12562738
YLR004C	0.15320235
YLR023C	0.17610762
YLR037C	0.12502368
YLR040C	0.14364938
YLR042C	0.15358022
YLR104W	0.19937456
YOL008W	0.12779903
YOL019W	0.984069
YOL028C	0.9856398
YOL032W	0.10874282
YOL053W	0.13288936
YOL057W	0.12790893
YOL063C	0.12833588
YOL065C	0.13376573
YOL075C	0.13242522
YOL119C	0.14390406
YOL137W	0.19816881
YOL164W	0.12552023
YOR044W	0.20080401
YOR051C	0.22167444
YOR052C	0.9386401
YOR179C	0.122170076
YOR242C	0.11206798
YOR256C	0.12305313
YOR264W	0.13901651
YOR298W	0.14316455
YOR354C	0.13685808
YOR380W	0.12917003
YOR383C	0.9758462
YPL176C	0.12746772
YPL186C	0.98644364
YPL193W	0.9216567
YPL201C	0.15952747
YPL224C	0.1279379
YPL225W	0.14123297
YDR030C	0.12703553
YLR053C	0.52014697
YPL148C	0.13587224
YOR283W	0.10341671
YOR104W	0.9845964
YPL003W	0.12740645
YPL005W	0.14148125
YPL170W	0.18118072
YOR118W	0.13524392
YOL097C	0.12650761
YDR033W	0.15401691
YER060W-A	0.13402455
YOR134W	0.97138816
YPR022C	0.98372865
YLR064W	0.18935364
YPR013C	0.5779134
YLR050C	0.1461759
YDR065W	0.13104856
YOR095C	0.12886788
YPL066W	0.14209187
YLR054C	0.14633164
YPR068C	0.11141479
YPR042C	0.1379292
YLL063C	0.11600259
YOL107W	0.154629
YLL054C	0.12869222
YLR068W	0.99095905
YPR011C	0.12903412
YOL084W	0.13327992
YOL102C	0.14473954
YOR093C	0.13618134
YOR227W	0.98340297
YOR214C	0.13828841
YLR126C	0.12017222
YLR063W	0.12219679
YOR021C	0.12662333
YLR092W	0.122031614
YOR172W	0.15344864
YPR061C	0.13066582
YLR118C	0.14083529
YLL057C	0.16933182
YLR137W	0.13803431
YDL098C	0.10858975
YPR155C	0.11854632
YLR091W	0.12721777
YDL199C	0.13943279
YOR161C	0.16368985
YDL206W	0.16538051
YPR002W	0.12849927
YLR130C	0.16720456
YDR067C	0.14686498
YPL168W	0.12875696
YPR004C	0.12328823
YDL012C	0.991821
YLR114C	0.98497665
YDR257C	0.13012522
YOR315W	0.18681446
YOL154W	0.12927653
YDL173W	0.97156906
YDL133W	0.60576975
YPL079W	0.15467018
YDL082W	0.9342618
YDR374W-A	0.11797798
YCL058W-A	0.9571434
YDR381C-A	0.20478259
YPR036W-A	0.32475153
YLR262C-A	0.9679515
YEL077C	0.1244378
YOR020W-A	0.8782865
YJL127C-B	0.17451261
YCR075W-A	0.24517989
YNR032C-A	0.11777684
YML058W-A	0.1438421
YDR034W-B	0.8878372
YKL033W-A	0.12787798
YLR154W-C	0.88974917
YGR031C-A	0.13399811
YPR057W	0.14760336
YOR030W	0.98198175
YOL087C	0.13624887
YOR092W	0.9827932
YOR280C	0.12617745
YPL159C	0.89134955
YPR010C-A	0.29635036
YAR023C	0.12444028
YAL065C	0.96772695
YAL064W-B	0.1599698
YHR021W-A	0.1682871
YPR099C	0.119310446
YLR261C	0.12172836
YPR089W	0.13508376
YPR096C	0.20184179
YBR085C-A	0.10752006
YOR302W	0.18159208
YPR134W	0.13966534
YOR313C	0.1309689
YER039C-A	0.36431444
YLL053C	0.13605899
YKR104W	0.1295081
YMR325W	0.12147548
YOR394W	0.12017444
YPL282C	0.12017444
YOR394W	0.12017444
YPL282C	0.12017444
YJL223C	0.12507649
YIL176C	0.12507649
YJL223C	0.12507649
YIL176C	0.12507649
YNR076W	0.11781745
YLL064C	0.11781745
YNR076W	0.11781745
YLL064C	0.11781745
YGL261C	0.118834496
YAL068C	0.118834496
YGL261C	0.118834496
YAL068C	0.118834496
YMR085W	0.12354195
YOL162W	0.14988917
YOL163W	0.12703162
YML132W	0.13863905
YBR302C	0.13863905
YHR214W	0.19339943
YAR066W	0.19339943
YHR214W	0.19339943
YAR066W	0.19339943
YFL068W	0.21098506
YLL066W-A	0.21098506
YLL067W-A	0.21098506
YCR096C	0.29113376
YER152C	0.12137345
YHR139C	0.20554784
YDR242W	0.13443796
YCR019W	0.13329819
YKL093W	0.96688724
YCR054C	0.122272424
YCR043C	0.39890572
YCR020C	0.12133335
YCL036W	0.14516842
YCL002C	0.15282081
YCR101C	0.121022515
YCR102C	0.13056529
YCR104W	0.1300779
YCR107W	0.121157676
YCR015C	0.13796869
YCR051W	0.9805312
YCR061W	0.13936356
YCR090C	0.12566493
YAL034C	0.94120824
YHR093W	0.14646891
YNL074C	0.93867147
YKL121W	0.117746964
YLL046C	0.12682392
YFL010W-A	0.7509676
YIR030C	0.11509241
YMR081C	0.9241462
YGR049W	0.1451132
YEL049W	0.11829466
YEL043W	0.9818296
YEL033W	0.95735955
YHR017W	0.1408821
YKL091C	0.11892493
YBL059W	0.13693848
YKL098W	0.14025916
YKL107W	0.1344909
YDR277C	0.9792398
YKL142W	0.2371862
YKL050C	0.9829552
YKL224C	0.12098631
YKL222C	0.14437455
YOR062C	0.15242179
YKL219W	0.33315533
YKL162C	0.13947995
YKL133C	0.12683582
YKL075C	0.89603376
YKL072W	0.11561007
YKL071W	0.13103491
YKL023W	0.98965824
YKR018C	0.111594
YKR041W	0.9697825
YKR045C	0.99130225
YKR070W	0.12002993
YKR074W	0.12596318
YKR075C	0.12368429
YCR087C-A	0.86382264
YCR041W	0.3210246
YBR063C	0.11395391
YBR284W	0.1401885
YBR301W	0.117387086
YBL086C	0.98344874
YBL049W	0.12377842
YBL048W	0.32244757
YBL043W	0.80309725
YBL028C	0.9361084
YBR007C	0.98178124
YBR047W	0.12921341
YBR050C	0.32129413
YBR053C	0.12825754
YBR062C	0.96544504
YBR071W	0.9770751
YBR076W	0.13900346
YBR090C	0.19938365
YBR096W	0.12904349
YBR137W	0.12986201
YBR138C	0.9149388
YBR148W	0.13237634
YBR157C	0.92973316
YBR165W	0.120444715
YBR168W	0.12320288
YBR197C	0.99236536
YBR203W	0.13137956
YBR210W	0.26097018
YBR220C	0.15196845
YBR270C	0.98246694
YBR285W	0.14267148
YBR287W	0.1510525
YBR162W-A	0.8089151
YMR262W	0.12690145
YFR025C	0.123819456
YHR033W	0.11412105
YHL012W	0.1259974
YHR112C	0.11428051
YHL050C	0.13515556
YHL048W	0.3292768
YHL046C	0.11515716
YHL043W	0.14169526
YHL026C	0.13174143
YHL018W	0.12760007
YHL013C	0.98176444
YHR022C	0.12769456
YHR126C	0.77873033
YHR127W	0.97804534
YHR131C	0.98374605
YHR138C	0.11568606
YHR140W	0.15543763
YHR177W	0.9736375
YHR210C	0.11611058
YER048C	0.9795886
YJL206C	0.137633
YJL193W	0.16672432
YAR029W	0.4174278
YAL049C	0.113057934
YLR250W	0.4568053
YER101C	0.123384014
YEL072W	0.11595397
YEL025C	0.13679239
YEL017W	0.1321016
YER004W	0.1305558
YER034W	0.98777854
YER066W	0.13966285
YER076C	0.1259448
YER079W	0.9722558
YER080W	0.12775216
YER084W	0.9600034
YER156C	0.12339772
YER181C	0.33254373
YER182W	0.14902942
YNL212W	0.11125748
YNL208W	0.99912035
YMR132C	0.13232115
YMR136W	0.9781215
YGR269W	0.2005338
YJL070C	0.13002804
YJL066C	0.12773076
YIL165C	0.1267551
YIL164C	0.13615462
YIL161W	0.98460793
YIL151C	0.13355517
YIL127C	0.9756189
YIL117C	0.9797362
YIL092W	0.12995505
YIL089W	0.15846163
YIL087C	0.11745982
YIL077C	0.98183656
YIL067C	0.12702781
YIL059C	0.12609278
YIL054W	0.3259949
YIL037C	0.13266553
YIL001W	0.12061095
YIR013C	0.6447772
YIR035C	0.12514198
YIR041W	0.11540221
YJL218W	0.11945689
YJL217W	0.135889
YOR077W	0.96984446
YNL320W	0.13282345
YNL331C	0.12481034
YMR191W	0.121723436
YGR201C	0.130304
YGR210C	0.12193206
YJL108C	0.14195433
YJL107C	0.9835447
YFL067W	0.98473716
YFL062W	0.13340828
YFL051C	0.20571381
YFL020C	0.12122694
YFR006W	0.13302936
YFR012W	0.21175179
YFR020W	0.113124
YFR026C	0.55714977
YFR045W	0.13643119
YMR053C	0.124011084
YGR196C	0.9873097
YJL163C	0.15352987
YJL161W	0.11915356
YJL144W	0.92675614
YJL142C	0.34326386
YJL132W	0.12402719
YJL077C	0.15423262
YJL075C	0.5265471
YJL055W	0.19615315
YJL023C	0.21438217
YJL016W	0.14539686
YJR012C	0.9844286
YJR015W	0.16254157
YJR030C	0.1292932
YJR056C	0.9750978
YJR083C	0.9887461
YJR085C	0.1172176
YJR098C	0.13973588
YJR106W	0.1402213
YJR107W	0.13317126
YJR108W	0.14452827
YJR120W	0.33607048
YJR124C	0.15195325
YJR142W	0.12239097
YJR146W	0.10782884
YJR154W	0.1226689
YJR155W	0.11817563
YGR146C	0.43653882
YDL183C	0.12480007
YGR230W	0.1455349
YGR236C	0.5637672
YMR175W	0.99506295
YGL083W	0.13766687
YGL263W	0.12701026
YGL259W	0.13678673
YGL242C	0.9715826
YGL230C	0.34147376
YGL226W	0.16493437
YGL224C	0.12669878
YGL221C	0.13249242
YGL204C	0.15147361
YGL146C	0.14218311
YGL140C	0.12042153
YGL114W	0.1372749
YGL057C	0.12278268
YGL007W	0.1374076
YGR016W	0.22576044
YGR017W	0.9753121
YGR021W	0.333889
YGR026W	0.16594705
YGR042W	0.124840215
YGR067C	0.13997252
YGR111W	0.12528521
YGR117C	0.13312124
YGR122W	0.14124383
YGR127W	0.12560391
YGR151C	0.14032525
YGR168C	0.13535692
YGR266W	0.12216954
YGR283C	0.14323726
YGR294W	0.117120005
YGR295C	0.20827281
YLR461W	0.11859589
YNL249C	0.1281653
YNL237W	0.14007863
YNR040W	0.14012282
YNR059W	0.12069101
YNR061C	0.92618406
YNR062C	0.12446092
YNR063W	0.14049831
YNR064C	0.13397318
YNR065C	0.14035489
YNR066C	0.1341521
YNR071C	0.12574485
YNL336W	0.143621
YNL269W	0.11819856
YNL211C	0.13834618
YNL143C	0.15027788
YNL134C	0.12577698
YNL115C	0.1379622
YNL108C	0.12668872
YNL095C	0.15642315
YNL058C	0.93475133
YNL046W	0.12863058
YNL035C	0.12931797
YNL033W	0.13343847
YNL019C	0.12686771
YLR152C	0.14577127
YDR068W	0.9814364
YER014C-A	0.14146242
YER115C	0.1387539
YKR004C	0.14079528
YKR005C	0.14236985
YKR011C	0.13300607
YPL014W	0.9236117
YPL027W	0.129933
YPL067C	0.114286944
YER058W	0.9789564
YPL062W	0.7968706
YPL056C	0.11617696
YPL054W	0.14067344
YJL205C	0.26735562
YPL071C	0.14835468
YPL108W	0.9740951
YPL107W	0.7835727
YPL088W	0.119856544
YDR540C	0.13743794
YDR541C	0.13404462
YDR542W	0.11497322
YML131W	0.12621492
YML128C	0.118956976
YMR102C	0.14280966
YDR090C	0.14931417
YML118W	0.13290146
YMR178W	0.1211704
YMR184W	0.11982314
YMR279C	0.1443424
YDR475C	0.98376584
YDR476C	0.116135284
YMR265C	0.12299463
YMR295C	0.9427744
YML079W	0.11694927
YMR209C	0.13273394
YMR212C	0.13582042
YML018C	0.12714294
YDR239C	0.9817655
YMR155W	0.12589782
YMR160W	0.12911491
YDR132C	0.12349022
YDR179W-A	0.14628692
YMR244W	0.21877822
YDR415C	0.1381232
YDR444W	0.14043322
YDR387C	0.14011163
YDR391C	0.121782996
YML011C	0.18238862
YMR090W	0.19289294
YMR196W	0.14664254
YDR504C	0.33774793
YDR512C	0.13478547
YDR514C	0.13132218
YDR525W	0.75426674
YMR107W	0.9899912
YML096W	0.11691166
YDR124W	0.14572984
YMR066W	0.13207129
YMR074C	0.9554283
YMR253C	0.14255118
YMR310C	0.12803581
YMR315W	0.12488176
YDR219C	0.1344971
YDR222W	0.12882125
YMR221C	0.15932469
YDR338C	0.14778987
YDR275W	0.28222954
YDR281C	0.7229324
YLR219W	0.9902624
YLR278C	0.983687
YLR287C	0.11547759
YLR297W	0.1409467
YLR225C	0.107827246
YLR407W	0.9599258
YPR098C	0.14178242
YPR114W	0.15822136
YLR346C	0.15079266
YLR257W	0.99285716
YLR271W	0.9847941
YLR326W	0.9827796
YLR456W	0.12487146
YLR162W	0.16413298
YLR177W	0.124786064
YLR179C	0.134585
YPR148C	0.9846832
YPR151C	0.39050728
YPR153W	0.15784845
YPR196W	0.13420153
YPR172W	0.16113871
YDR317W	0.12259321
YPR097W	0.12860166
YDL057W	0.12300613
YDL073W	0.15181684
YDL086W	0.11201702
YDL114W	0.14518777
YDL129W	0.9828019
YDL144C	0.120807156
YDL218W	0.98574185
YDL237W	0.13018572
YDL243C	0.12756082
YLL030C	0.1727308
YLL032C	0.13117066
YLL049W	0.11934863
YLR013W	0.4311405
YLR036C	0.18728456
YLR077W	0.112056166
YOL007C	0.96566916
YOL036W	0.98340344
YOL042W	0.11371709
YOL159C	0.21506527
YOL161C	0.119347565
YOL165C	0.1283991
YOR068C	0.14547604
YOR183W	0.85963356
YOR186W	0.11637628
YOR235W	0.43527752
YOR238W	0.12929052
YOR252W	0.77282166
YOR255W	0.11891624
YOR292C	0.15693137
YOR296W	0.14621538
YOR305W	0.14042985
YOR352W	0.12771907
YOR365C	0.13530263
YOR376W	0.18774709
YOR387C	0.12454665
YOR389W	0.12813166
YPL199C	0.9619293
YPL216W	0.12165214
YPL223C	0.9981711
YPL257W	0.31951648
YPL263C	0.9810636
YPL264C	0.15391952
YPL277C	0.12715788
YPR202W	0.13558741
YOR289W	0.13321975
YLR082C	0.12876657
YDL176W	0.123385996
YOR215C	0.13756365
YPL162C	0.15079008
YOR220W	0.96319866
YPR027C	0.13650316
YDL157C	0.21391083
YDL109C	0.13233802
YDR105C	0.14745668
YDL211C	0.22614846
YLR363C	0.11974776
YOR284W	0.13228187
YPR063C	0.14721271
YLL056C	0.12758078
YPL245W	0.13132358
YOR342C	0.12310036
YOR137C	0.13131753
YLR046C	0.15792392
YPL163C	0.19147727
YDL177C	0.19815531
YLR108C	0.12684238
YDR061W	0.121278405
YDL180W	0.1518713
YOL114C	0.1290718
YDR262W	0.14875074
YPR071W	0.15549034
YLL025W	0.11614819
YLR094C	0.113983765
YDL039C	0.9834616
YOR131C	0.12410448
YDR070C	0.98130405
YPL156C	0.1156394
YPL247C	0.13768369
YPL165C	0.12074392
YKL065W-A	0.18276575
YKL023C-A	0.4386058
YIL102C-A	0.3593765
YCL048W-A	0.2927342
YDR524C-B	0.3609181
YLR363W-A	0.9503066
YBL029C-A	0.19330597
YOL159C-A	0.12977818
YGL261C	0.118834496
YAL068C	0.118834496
YER180C-A	0.96944535
YJL133C-A	0.29758745
YKL018C-A	0.15964934
YNL162W-A	0.15863058
YMR194C-B	0.1794956
YER053C-A	0.78083885
YDL085C-A	0.99526775
YOR008C-A	0.2631814
YBL112C	0.11710042
YHR218W-A	0.11710042
YBL111C	0.13560066
YNL130C-A	0.15097514
YLR162W-A	0.12760521
YPL189C-A	0.4790805
YNR034W-A	0.13969427
YMR122W-A	0.49049988
YPR038W	0.15383798
YAL064C-A	0.13459933
YBL113C	0.9844823
YBR296C-A	0.13104495
YBR126W-A	0.86239433
YCL026C-B	0.12713173
YOR019W	0.13825515
YOR338W	0.96689683
Q0075	0.14478333
YER145C-A	0.28689432
YER038W-A	0.5119761
YDR157W	0.15133074
YEL009C-A	0.13301812
YLR236C	0.1143616
YCL054W-A	0.15933329
YBR056W-A	0.5420525
YMR316C-A	0.28405148
YHR139C-A	0.11850175
YLR302C	0.21311274
YLR331C	0.8940542
YLR462W	0.12346968
YLR358C	0.13035126
YLR255C	0.092538096
YLR415C	0.2816617
Q0255	0.11876938
YER188C-A	0.1433056
YDR524W-C	0.14950326
YBL039W-B	0.48412016
YBL100W-C	0.23105113
YER138W-A	0.15153386
YOL013W-A	0.1321701
YDR034C-A	0.27318066
YBL039C-A	0.57387924
YBR121C-A	0.1184168
YDL022C-A	0.18535548
YDR118W-A	0.3619246
YDR320W-B	0.67641747
YDR371C-A	0.17567623
YER090C-A	0.24895945
YFR009W-A	0.16273874
YFR010W-A	0.25122526
YGL014C-A	0.3511907
YGL041W-A	0.22479455
YHR073C-B	0.23101023
YHR032W-A	0.13280219
YHR073W-A	0.12561014
YJL197C-A	0.13890517
YKL100W-A	0.52456963
YKL145W-A	0.5299916
YLR163W-A	0.13300359
YLR364C-A	0.119640164
YMR013C-A	0.61702055
YOL083C-A	0.52239525
YPR160W-A	0.32295907
YLR156W	0.11692369
YLR159W	0.11692369
YLR161W	0.11692369
YLR156W	0.11692369
YLR159W	0.11692369
YLR161W	0.11692369
YLR156W	0.11692369
YLR159W	0.11692369
YLR161W	0.11692369
YLR157W-D	0.117716014
YLR157W-E	0.11788759
YML003W	0.112675026
YML002W	0.118494175
YHR213W	0.13671239
YEL076C-A	0.13459265
YLR464W	0.13459265
YEL076C-A	0.13459265
YLR464W	0.13459265
YHR212W-A	0.087151304
YHR214C-D	0.25779888
YAR069C	0.25779888
YGR296C-B	0.1888485
YPL283W-B	0.1888485
YPR204C-A	0.1888485
YER190C-B	0.1888485
YGR296C-B	0.1888485
YPL283W-B	0.1888485
YPR204C-A	0.1888485
YER190C-B	0.1888485
YGR296C-B	0.1888485
YPL283W-B	0.1888485
YPR204C-A	0.1888485
YER190C-B	0.1888485
YGR296C-B	0.1888485
YPL283W-B	0.1888485
YPR204C-A	0.1888485
YER190C-B	0.1888485
YGR296C-B	0.1888485
YPL283W-B	0.1888485
YPR204C-A	0.1888485
YER190C-B	0.1888485
YFL068W	0.21098506
YLL066W-A	0.21098506
YLL067W-A	0.21098506
YFL068W	0.21098506
YLL066W-A	0.21098506
YLL067W-A	0.21098506
YLR159C-A	0.17045692
YLR154C-H	0.17045692
YLR157C-C	0.17045692
YLR156C-A	0.17045692
YLR159C-A	0.17045692
YLR154C-H	0.17045692
YLR157C-C	0.17045692
YLR156C-A	0.17045692
YLR159C-A	0.17045692
YLR154C-H	0.17045692
YLR157C-C	0.17045692
YLR156C-A	0.17045692
YLR159C-A	0.17045692
YLR154C-H	0.17045692
YLR157C-C	0.17045692
YLR156C-A	0.17045692
YCR001W	0.2677817
YCR006C	0.15335688
YCR025C	0.19291136
YCL042W	0.961672
YCL049C	0.12341935
YCL068C	0.12850520000000001
YCR100C	0.15187687
YCR022C	0.11796753
YCR050C	0.12912148
YCR085W	0.1336543
YCR099C	0.12320709
YEL035C	0.15132314
YDL169C	0.9760411
YBR144C	0.13415185
YKL097C	0.16903913
YKL102C	0.09900199
YKL063C	0.92369485
YKL070W	0.13942045
YKL044W	0.1395441
YKR015C	0.14596854
YKR032W	0.1976639
YKR073C	0.15112159
YBL081W	0.97930557
YBL071C	0.11397043
YBL044W	0.17331532
YBL029W	0.951736
YBR013C	0.20168653
YBR027C	0.2368422
YBR032W	0.11910041
YBR184W	0.13645855
YBR209W	0.31430745
YBR219C	0.15492247
YBR225W	0.979989
YBR259W	0.12386699
YBR292C	0.25745058
YHL049C	0.12018798
YHL042W	0.12506476
YHL041W	0.19039817
YHL037C	0.094690196
YHL005C	0.13359052
YHR045W	0.1160686
YHR054C	0.12768324
YHR078W	0.24435645
YHR125W	0.16259113
YHR130C	0.107486874
YHR173C	0.11340558
YHR180W	0.12599964
YHR218W	0.13560066
YHR219W	0.9845854
YJL199C	0.123959504
YAR020C	0.1422872
YAR064W	0.75558645
YAR068W	0.12658525
YAL064W	0.12076832
YAL037W	0.12450893
YEL076C	0.12307519
YEL075C	0.14559865
YEL073C	0.13388912
YEL068C	0.13185444
YEL067C	0.14861396
YEL028W	0.15330356
YEL023C	0.12035267
YEL014C	0.10362199
YEL008W	0.12566929
YER085C	0.110519335
YER121W	0.87349254
YER135C	0.26112458
YER137C	0.11333358
YER186C	0.1333571
YER187W	0.36999348
YER188W	0.11659374
YER189W	0.13375083
YNL198C	0.28219932
YNL195C	0.9926964
YMR141C	0.17391273
YPL073C	0.11346917
YJR061W	0.13017139
YIL163C	0.12981087
YIL152W	0.98287594
YIL102C	0.10776066
YIL086C	0.094056636
YIL060W	0.14053768
YIL055C	0.9832903
YIL029C	0.15122367
YIL012W	0.1152737
YIR016W	0.9740716
YIR020C	0.13104454
YIR042C	0.13294183
YJL213W	0.12615697
YFL065C	0.11508623
YFL064C	0.12187716
YFL019C	0.1211792
YFL015C	0.31874153
YFL012W	0.11458129
YFR018C	0.12106073
YFR035C	0.4290381
YFR054C	0.14257747
YFR057W	0.16345516
YGL176C	0.1417428
YJL181W	0.14377466
YJL118W	0.13909292
YJL043W	0.13960066
YJL028W	0.35660228
YJL027C	0.21514605
YJL009W	0.19959828
YJL007C	0.55923253
YJR011C	0.14302608
YJR039W	0.12827809
YJR079W	0.12099445
YJR115W	0.12818724
YJR128W	0.13639672
YGR153W	0.11945419
YDL186W	0.91159797
YGR237C	0.98348415
YGL262W	0.13983802
YGL260W	0.2893598
YGL235W	0.11599654
YGL193C	0.12965195
YGL159W	0.12294601
YGL149W	0.74954456
YGL138C	0.13090399
YGL118C	0.19579983
YGL117W	0.11849883
YGL088W	0.21777913
YGL081W	0.12237343
YGL034C	0.6484852
YGR018C	0.19204384
YGR025W	0.097571954
YGR035C	0.90132
