ensembl_gene_id	mean_disorder
YIR014W	0.34044027
YJL225C	0.3537431
YOR349W	0.15573229
YDL107W	0.1633185
YOR355W	0.76181483
YMR323W	0.23146518
YDR351W	0.42412046
YNL328C	0.30095243
YNL313C	0.16955122
YNL332W	0.1956722
YGR207C	0.23870394
YGR208W	0.15330552
YJL111W	0.2109416
YJL105W	0.43103334
YFL066C	0.19179165
YFL055W	0.24552622
YFL046W	0.35243198
YFL040W	0.3269909
YFL027C	0.19077705
YFR016C	0.9244484
YFR017C	0.92829216
YFR032C	0.46934536
YFR039C	0.30312538
YFR041C	0.38105345
YFR043C	0.19266956
YFR048W	0.62056017
YGL170C	0.66899335
YGL168W	0.18973063
YPL023C	0.3195953
YJL116C	0.36699203
YJL146W	0.48817617
YJR055W	0.21555516
YJL185C	0.40084958
YJL170C	0.5143676
YJL162C	0.55918974
YJL160C	0.40188152
YJL149W	0.26286274
YJL147C	0.23418027
YJL131C	0.43904072
YJL123C	0.6749389
YJL051W	0.6911091
YJL049W	0.37886393
YJL048C	0.38048223
YJL046W	0.15703452
YJL003W	0.38458633
YJR003C	0.1774412
YJR008W	0.18531395
YJR044C	0.44702873
YJR080C	0.24066842
YJR100C	0.19156404
YJR101W	0.15053509
YJR111C	0.31148937
YJR116W	0.23734193
YJR118C	0.4909478
YJR129C	0.18958564
YJR133W	0.1660852
YJR134C	0.7296502
YJR141W	0.16877371
YJR147W	0.15640411
YJR149W	0.17141151
YJR156C	0.1935138
YJR161C	0.3459389
YDR151C	0.471558
YMR161W	0.7554294
YGR187C	0.3027904
YPL040C	0.17205186
YNL300W	0.52214247
YNL295W	0.418871
YMR019W	0.4318433
YDL049C	0.30510315
YGL154C	0.15054564
YDR350C	0.17844158
YDL024C	0.16851187
YDR261C	0.15941115
YDR335W	0.23706488
YNR075W	0.22354954
YGL229C	0.31989893
YGR070W	0.33087575
YGR213C	0.30444553
YGR249W	0.6143479
YGL258W	0.1626928
YGL250W	0.41570875
YGL232W	0.43663585
YGL186C	0.2800488
YGL185C	0.16056512
YGL144C	0.29276294
YGL121C	0.16289659
YGL108C	0.9877276
YGL104C	0.24863805
YGL096W	0.7510419
YGL082W	0.4668187
YGL056C	0.511895
YGL039W	0.15886413
YGR001C	0.23893563
YGR004W	0.4696576
YGR065C	0.3157261
YGR066C	0.19079475
YGR077C	0.16079725
YGR089W	0.4507488
YGR096W	0.15520985
YGR130C	0.81234723
YGR131W	0.38331756
YGR141W	0.31909665
YGR161C	0.78036183
YGR165W	0.570403
YGR212W	0.15224981
YGR215W	0.4640692
YGR248W	0.14933647
YGR250C	0.49352345
YGR256W	0.19215216
YGR288W	0.22095561
YPR003C	0.33690083
YMR016C	0.8310998
YNR057C	0.23059544
YNR021W	0.32675323
YNR022C	0.5228436
YNR028W	0.56736857
YNR037C	0.40286237
YNR039C	0.5706102
YNR056C	0.2534328
YNR069C	0.4143062
YNL279W	0.29311657
YNL254C	0.3504563
YNL245C	0.8718793
YNL234W	0.52568305
YNL187W	0.17912473
YNL181W	0.34450626
YNL176C	0.63526165
YNL175C	0.67289513
YNL173C	0.76694024
YNL164C	0.6643639
YNL156C	0.30262163
YNL133C	0.74686605
YNL125C	0.38486546
YNL056W	0.16949482
YNL042W	0.82721555
YNL040W	0.22144109
YNL038W	0.29249376
YNL024C	0.15838982
YMR316W	0.22039613
YMR067C	0.4443247
YDR525W-A	0.5737606
YER056C-A	0.51974404
YER093C-A	0.34889525
YOL052C-A	0.13534726
YMR182C	0.6550096
YKL087C	0.47280025
YPR005C	0.61592644
YPL013C	0.2608649
YPL021W	0.5910049
YJR034W	0.25320366
YPL052W	0.18291745
YPL072W	0.2559237
YPL105C	0.71850616
YPL098C	0.27490088
YPL113C	0.18385637
YPL109C	0.16873296
YPL130W	0.23348677
YPL041C	0.40514114
YPL033C	0.14525072
YML133C	0.33750623
YMR097C	0.22128253
YMR098C	0.27104837
YDR041W	0.19607048
YMR177W	0.35084376
YMR285C	0.43583456
YMR289W	0.26174584
YDR492W	0.25261655
YDL001W	0.39332798
YDR210W	0.8407427
YMR266W	0.32752514
YMR269W	0.8242392
YMR211W	0.31683606
YMR002W	0.83452314
YMR003W	0.17785741
YML038C	0.30570707
YML107C	0.18760316
YDR248C	0.1924588
YMR156C	0.14182149
YMR157C	0.198839
YMR158W	0.1459209
YMR123W	0.784073
YDR131C	0.16304022
YDR198C	0.15920627
YDR175C	0.46004838
YDR184C	0.4777039
YDR186C	0.6415927
YDR438W	0.2987671
YML101C	0.9138686
YMR040W	0.35943675
YMR041C	0.15695137
YMR126C	0.40081474
YMR131C	0.47346362
YML006C	0.72402644
YMR088C	0.22201167
YMR195W	0.34551883
YDR031W	0.1640309
YDR501W	0.43560663
YDR506C	0.25824305
YDR527W	0.46794158
YDR528W	0.5580598
YMR118C	0.21963474
YML087C	0.17373492
YML082W	0.27412888
YDR109C	0.30041617
YDR115W	0.23847242
YDR116C	0.31992355
YDR117C	0.25736004
YDR119W	0.46591124
YDR125C	0.177308
YML050W	0.23434198
YMR063W	0.31373245
YMR071C	0.39949694
YMR073C	0.32863274
YMR250W	0.29157132
YMR251W	0.23788442
YMR222C	0.2242508
YDR282C	0.34015176
YDL189W	0.7666064
YEL059C-A	0.28604352
YMR251W-A	0.19473742
YLR281C	0.9352608
YLR283W	0.4215521
YLR301W	0.19226049
YLR375W	0.6689919
YLR227C	0.20702393
YLR390W	0.5621427
YPR115W	0.6215854
YPR116W	0.13766594
YPR117W	0.21953464
YLR341W	0.44424894
YLR327C	0.9547904
YLR443W	0.44993654
YPR169W	0.3523401
YLR273C	0.3867059
YLR173W	0.23347877
YPR157W	0.2825028
YPR158W	0.2547477
YLR352W	0.29995516
YLR356W	0.40511298
YPR121W	0.16082673
YPR127W	0.20033514
YLR243W	0.20643063
YLR251W	0.19907513
YPR200C	0.16496296
YPR174C	0.6933336
YDR302W	0.4320833
YDR306C	0.34824064
YDR307W	0.2275401
YDR314C	0.25888476
YLR436C	0.3891007
YLR411W	0.35200602
YLR412W	0.17784403
YLR413W	0.24727073
YLR419W	0.28196165
YLR385C	0.15498072
YPR083W	0.62302136
YPR085C	0.19351605
YDL027C	0.23509482
YDL048C	0.63856614
YDL053C	0.8842153
YDL054C	0.23197588
YDL072C	0.47745284
YDL076C	0.3716235
YDL123W	0.7310508
YDL203C	0.45186177
YDL223C	0.99317914
YDL224C	0.69146115
YDL231C	0.3330342
YDL233W	0.5401124
YDL244W	0.19344096
YDL246C	0.18264288
YDL248W	0.33804187
YLL005C	0.25257352
YLL033W	0.16891855
YLL038C	0.5971529
YLR001C	0.22424062
YLR003C	0.41005716
YLR004C	0.26669693
YLR023C	0.29719433
YLR037C	0.16629817
YLR040C	0.34174457
YLR042C	0.41824636
YLR104W	0.29076585
YOL008W	0.1648189
YOL019W	0.7414066
YOL028C	0.7918014
YOL032W	0.38858795
YOL053W	0.34097034
YOL057W	0.19496784
YOL063C	0.25941598
YOL065C	0.19235271
YOL075C	0.24823901
YOL119C	0.2638095
YOL137W	0.3494649
YOL164W	0.19818701
YOR044W	0.39123064
YOR051C	0.36308882
YOR052C	0.5888495
YOR179C	0.21769305
YOR242C	0.28530192
YOR256C	0.38718924
YOR264W	0.38941923
YOR298W	0.2142974
YOR354C	0.21297216
YOR380W	0.31363758
YOR383C	0.72815526
YPL176C	0.26073056
YPL186C	0.7943896
YPL193W	0.698222
YPL201C	0.3266344
YPL224C	0.3784253
YPL225W	0.22061178
YDR030C	0.34332475
YLR053C	0.43942615
YPL148C	0.15015315
YOR283W	0.34060124
YOR104W	0.8189465
YPL003W	0.15472879
YPL005W	0.19813247
YPL170W	0.37836668
YOR118W	0.28401032
YOL097C	0.30011413
YDR033W	0.45877331
YER060W-A	0.2324589
YOR134W	0.48043585
YPR022C	0.5093008
YLR064W	0.24330369
YPR013C	0.56442904
YLR050C	0.21784467
YDR065W	0.1664708
YOR095C	0.22207576
YPL066W	0.24823639
YLR054C	0.31185156000000003
YPR068C	0.17751709
YPR042C	0.55544037
YLL063C	0.17345947
YOL107W	0.2511552
YLL054C	0.17949444
YLR068W	0.9706912
YPR011C	0.15048908
YOL084W	0.40455243
YOL102C	0.19765107
YOR093C	0.27992138
YOR227W	0.58674204
YOR214C	0.28764746
YLR126C	0.16606332
YLR063W	0.15543385
YOR021C	0.15144001
YLR092W	0.35853788
YOR172W	0.30999014
YPR061C	0.25411734
YLR118C	0.15380557
YLL057C	0.39157763
YLR137W	0.3163411
YDL098C	0.264203
YPR155C	0.19431719
YLR091W	0.14740266
YDL199C	0.44020784
YOR161C	0.32787356
YDL206W	0.28285605
YPR002W	0.16540429
YLR130C	0.4555793
YDR067C	0.23431353
YPL168W	0.28671342
YPR004C	0.14454074
YDL012C	0.90876204
YLR114C	0.4854391
YDR257C	0.21553525
YOR315W	0.34005928
YOL154W	0.14981085
YDL173W	0.9346026
YDL133W	0.51729184
YPL079W	0.34742156
YDL082W	0.59568405
YDR374W-A	0.26256445
YCL058W-A	0.91766065
YDR381C-A	0.55741
YPR036W-A	0.36605963
YLR262C-A	0.9500684
YEL077C	0.38380384
YOR020W-A	0.7578151
YJL127C-B	0.21927848
YCR075W-A	0.36930543
YNR032C-A	0.12441082
YML058W-A	0.1974635
YDR034W-B	0.8549712
YKL033W-A	0.15832585
YLR154W-C	0.73155016
YGR031C-A	0.23862638
YPR057W	0.2572661
YOR030W	0.48737648
YOL087C	0.43542096
YOR092W	0.5336478
YOR280C	0.25032467
YPL159C	0.65158004
YPR010C-A	0.30025095
YAR023C	0.19714707
YAL065C	0.70602113
YAL064W-B	0.3538836
YHR021W-A	0.26950413
YPR099C	0.1681744
YLR261C	0.1748456
YPR089W	0.37729245
YPR096C	0.33123615
YBR085C-A	0.20087247
YOR302W	0.2019552
YPR134W	0.32221493
YOR313C	0.3429209
YER039C-A	0.48062864
YLL053C	0.27599692
YKR104W	0.22748947
YMR325W	0.15873875
YOR394W	0.18117009
YPL282C	0.18117009
YOR394W	0.18117009
YPL282C	0.18117009
YJL223C	0.14211324
YIL176C	0.14211324
YJL223C	0.14211324
YIL176C	0.14211324
YNR076W	0.13900681
YLL064C	0.13900681
YNR076W	0.13900681
YLL064C	0.13900681
YGL261C	0.13951358
YAL068C	0.13951358
YGL261C	0.13951358
YAL068C	0.13951358
YMR085W	0.17055394
YOL162W	0.24643998
YOL163W	0.24533892
YML132W	0.32857034
YBR302C	0.32857034
YHR214W	0.2495817
YAR066W	0.2495817
YHR214W	0.2495817
YAR066W	0.2495817
YFL068W	0.32982343
YLL066W-A	0.32982343
YLL067W-A	0.32982343
YCR096C	0.3945708
YER152C	0.27900106
YHR139C	0.23024759
YDR242W	0.20670676
YCR019W	0.16814043
YKL093W	0.75334245
YCR054C	0.19603975
YCR043C	0.53300875
YCR020C	0.15436123
YCL036W	0.30150408
YCL002C	0.24981417
YCR101C	0.1836508
YCR102C	0.1929051
YCR104W	0.14978626
YCR107W	0.23559958
YCR015C	0.1370797
YCR051W	0.7007308
YCR061W	0.4210957
YCR090C	0.14746429
YAL034C	0.6254329
YHR093W	0.3318999
YNL074C	0.8217434
YKL121W	0.36646932
YLL046C	0.2933321
YFL010W-A	0.5706344
YIR030C	0.23784962
YMR081C	0.72097516
YGR049W	0.43060014
YEL049W	0.13809006
YEL043W	0.5965573
YEL033W	0.73608017
YHR017W	0.19623342
YKL091C	0.21354981
YBL059W	0.17256914
YKL098W	0.24527071
YKL107W	0.24122311
YDR277C	0.53213567
YKL142W	0.2995726
YKL050C	0.7257555
YKL224C	0.15292571
YKL222C	0.27918723
YOR062C	0.29418808
YKL219W	0.3172977
YKL162C	0.2135025
YKL133C	0.16428506
YKL075C	0.53247494
YKL072W	0.24564877
YKL071W	0.16599675
YKL023W	0.92748404
YKR018C	0.27214506
YKR041W	0.7148895
YKR045C	0.92817736
YKR070W	0.16267842
YKR074W	0.19258255
YKR075C	0.38682243
YCR087C-A	0.5582988
YCR041W	0.3361867
YBR063C	0.2368294
YBR284W	0.21135487
YBR301W	0.13824704
YBL086C	0.6485521
YBL049W	0.16407754
YBL048W	0.43088424
YBL043W	0.6799756
YBL028C	0.8970301
YBR007C	0.7214803
YBR047W	0.23291501
YBR050C	0.35735723
YBR053C	0.19799057
YBR062C	0.47432324
YBR071W	0.6344274
YBR076W	0.22865446
YBR090C	0.27849174
YBR096W	0.18205544
YBR137W	0.1383139
YBR138C	0.5845543
YBR148W	0.57598114
YBR157C	0.7694421
YBR165W	0.38332012
YBR168W	0.23553683
YBR197C	0.94818985
YBR203W	0.53554237
YBR210W	0.36176145
YBR220C	0.24038623
YBR270C	0.5273526
YBR285W	0.41407126
YBR287W	0.30915686
YBR162W-A	0.6717
YMR262W	0.16095543
YFR025C	0.20098561
YHR033W	0.268414
YHL012W	0.15008508
YHR112C	0.2146538
YHL050C	0.3587807
YHL048W	0.344714
YHL046C	0.14090797
YHL043W	0.47040746
YHL026C	0.3927641
YHL018W	0.16020533
YHL013C	0.5547547
YHR022C	0.1573083
YHR126C	0.5174169
YHR127W	0.63228524
YHR131C	0.58980685
YHR138C	0.17851764
YHR140W	0.20339385
YHR177W	0.66571397
YHR210C	0.15655692
YER048C	0.576504
YJL206C	0.310107
YJL193W	0.33997524
YAR029W	0.4941151
YAL049C	0.18428504
YLR250W	0.5498433
YER101C	0.22374779
YEL072W	0.14403778
YEL025C	0.16501741
YEL017W	0.4109315
YER004W	0.14458615
YER034W	0.922108
YER066W	0.13741507
YER076C	0.18324146
YER079W	0.7839515
YER080W	0.22010918
YER084W	0.6916502
YER156C	0.16735451
YER181C	0.38940012
YER182W	0.28293782
YNL212W	0.40548754
YNL208W	0.98908544
YMR132C	0.3165589
YMR136W	0.73747337
YGR269W	0.19863847
YJL070C	0.30573583
YJL066C	0.4122764
YIL165C	0.19546963
YIL164C	0.15244615
YIL161W	0.54343534
YIL151C	0.31860065
YIL127C	0.78994334
YIL117C	0.7134983
YIL092W	0.43586195
YIL089W	0.34433386
YIL087C	0.21681605
YIL077C	0.69674766
YIL067C	0.3466723
YIL059C	0.36652124
YIL054W	0.4262446
YIL037C	0.26834524
YIL001W	0.15244833
YIR013C	0.5306175
YIR035C	0.20420176
YIR041W	0.15814032
YJL218W	0.19249013
YJL217W	0.24344747
YOR077W	0.63321424
YNL320W	0.23984414
YNL331C	0.2711634
YMR191W	0.16532354
YGR201C	0.19504926
YGR210C	0.19878744
YJL108C	0.20924999
YJL107C	0.7752635
YFL067W	0.7923631
YFL062W	0.3333895
YFL051C	0.1898549
YFL020C	0.14346652
YFR006W	0.21387784
YFR012W	0.3018937
YFR020W	0.25231272
YFR026C	0.44257838
YFR045W	0.16911952
YMR053C	0.28249934
YGR196C	0.9183514
YJL163C	0.33064646
YJL161W	0.186862
YJL144W	0.9117829
YJL142C	0.38694516
YJL132W	0.15535384
YJL077C	0.30033317
YJL075C	0.6005765
YJL055W	0.4421494
YJL023C	0.20260818
YJL016W	0.3480199
YJR012C	0.947516
YJR015W	0.3290125
YJR030C	0.27930653
YJR056C	0.7386401
YJR083C	0.86381555
YJR085C	0.13590859
YJR098C	0.32194394
YJR106W	0.3957647
YJR107W	0.15875226
YJR108W	0.21314529
YJR120W	0.48441434
YJR124C	0.34275675
YJR142W	0.1647813
YJR146W	0.15694219
YJR154W	0.18649493
YJR155W	0.2462723
YGR146C	0.33352596
YDL183C	0.25345248
YGR230W	0.36380422
YGR236C	0.41899284999999997
YMR175W	0.9839238
YGL083W	0.33482316
YGL263W	0.21788082
YGL259W	0.15784694
YGL242C	0.5955172
YGL230C	0.6566096
YGL226W	0.23075368
YGL224C	0.17952101
YGL221C	0.14061154
YGL204C	0.2843762
YGL146C	0.24860841
YGL140C	0.3634707
YGL114W	0.29772595
YGL057C	0.26519302
YGL007W	0.4594306
YGR016W	0.39057532
YGR017W	0.5168125
YGR021W	0.37856427
YGR026W	0.3122664
YGR042W	0.6061793
YGR067C	0.19724509
YGR111W	0.16560207
YGR117C	0.15104708
YGR122W	0.1639447
YGR127W	0.20057243
YGR151C	0.19191338
YGR168C	0.2576412
YGR266W	0.16878204
YGR283C	0.21359439
YGR294W	0.13853315
YGR295C	0.3012679
YLR461W	0.13866782
YNL249C	0.16106835
YNL237W	0.2652941
YNR040W	0.20328736
YNR059W	0.18415886
YNR061C	0.48212436
YNR062C	0.26058784
YNR063W	0.2198673
YNR064C	0.1431936
YNR065C	0.2641507
YNR066C	0.16216461
YNR071C	0.21725963
YNL336W	0.34040403
YNL269W	0.1554115
YNL211C	0.16285998
YNL143C	0.38275015
YNL134C	0.153092
YNL115C	0.4332097
YNL108C	0.34436935
YNL095C	0.4950821
YNL058C	0.7825574
YNL046W	0.54039407
YNL035C	0.23335509
YNL033W	0.1914707
YNL019C	0.19092104
YLR152C	0.4318589
YDR068W	0.71231747
YER014C-A	0.18462491
YER115C	0.20156868
YKR004C	0.15949285
YKR005C	0.34676853
YKR011C	0.324693
YPL014W	0.5705401
YPL027W	0.3309741
YPL067C	0.32453305
YER058W	0.8087895
YPL062W	0.70751137
YPL056C	0.13740952
YPL054W	0.45858192
YJL205C	0.2802493
YPL071C	0.40394884
YPL108W	0.58710194
YPL107W	0.75981927
YPL088W	0.20828207
YDR540C	0.3099564
YDR541C	0.18885463
YDR542W	0.13674635
YML131W	0.16668573
YML128C	0.212915
YMR102C	0.4877578
YDR090C	0.36010107
YML118W	0.43070096
YMR178W	0.19595617
YMR184W	0.3725583
YMR279C	0.22072005
YDR475C	0.71068156
YDR476C	0.20799813
YMR265C	0.16091236
YMR295C	0.8415699
YML079W	0.41441703
YMR209C	0.15503657
YMR212C	0.31290972
YML018C	0.35187766
YDR239C	0.84351486
YMR155W	0.35073835
YMR160W	0.3472759
YDR132C	0.22052221
YDR179W-A	0.23241696
YMR244W	0.3871626
YDR415C	0.24143447
YDR444W	0.40025762
YDR387C	0.29780993
YDR391C	0.20026316
YML011C	0.24942625
YMR090W	0.18849006
YMR196W	0.32233128
YDR504C	0.51399755
YDR512C	0.29123178
YDR514C	0.31142312
YDR525W	0.54770154
YMR107W	0.950549
YML096W	0.18748073
YDR124W	0.28671235
YMR066W	0.17067479
YMR074C	0.57877487
YMR253C	0.3497798
YMR310C	0.17335357
YMR315W	0.17877388
YDR219C	0.51484233
YDR222W	0.17901573
YMR221C	0.32272005
YDR338C	0.45777982
YDR275W	0.4164515
YDR281C	0.71185833
YLR219W	0.96178925
YLR278C	0.60398394
YLR287C	0.21407625
YLR297W	0.52558404
YLR225C	0.17049743
YLR407W	0.6885281
YPR098C	0.1934686
YPR114W	0.3979899
YLR346C	0.33320856
YLR257W	0.9411214
YLR271W	0.74007165
YLR326W	0.5416267
YLR456W	0.214269
YLR162W	0.43274817
YLR177W	0.40560088
YLR179C	0.1873142
YPR148C	0.5798468
YPR151C	0.4153923
YPR153W	0.31016257
YPR196W	0.21134755
YPR172W	0.36527374
YDR317W	0.16776262
YPR097W	0.31523356
YDL057W	0.17576632
YDL073W	0.29795745
YDL086W	0.176396
YDL114W	0.1868871
YDL129W	0.7637858
YDL144C	0.15231206
YDL218W	0.69428754
YDL237W	0.15866347
YDL243C	0.29701436
YLL030C	0.24769647
YLL032C	0.23750803
YLL049W	0.15621512
YLR013W	0.41798627
YLR036C	0.42161185
YLR077W	0.25396398
YOL007C	0.6814345
YOL036W	0.78158975
YOL042W	0.1578923
YOL159C	0.30668405
YOL161C	0.14251648
YOL165C	0.28573468
YOR068C	0.1503343
YOR183W	0.6658215
YOR186W	0.5639668
YOR235W	0.5394467
YOR238W	0.18127835
YOR252W	0.60683113
YOR255W	0.34204507
YOR292C	0.37700492
YOR296W	0.22824362
YOR305W	0.159636
YOR352W	0.37171727
YOR365C	0.23927496
YOR376W	0.21919148
YOR387C	0.16089582
YOR389W	0.3594528
YPL199C	0.6182534
YPL216W	0.2343168
YPL223C	0.9893634
YPL257W	0.41911122
YPL263C	0.5124325
YPL264C	0.24726017
YPL277C	0.3712647
YPR202W	0.1667921
YOR289W	0.14595723
YLR082C	0.44186196
YDL176W	0.29478747
YOR215C	0.16912527
YPL162C	0.30662763
YOR220W	0.6157477
YPR027C	0.22174998
YDL157C	0.3039371
YDL109C	0.25632954
YDR105C	0.3082647
YDL211C	0.44173172
YLR363C	0.26402453
YOR284W	0.21924669
YPR063C	0.47315374
YLL056C	0.17889929
YPL245W	0.24864784
YOR342C	0.30554962
YOR137C	0.15937862
YLR046C	0.3185431
YPL163C	0.25529122
YDL177C	0.4662016
YLR108C	0.23542058
YDR061W	0.18435578
YDL180W	0.39926523
YOL114C	0.24275541
YDR262W	0.2691658
YPR071W	0.4390854
YLL025W	0.16219904
YLR094C	0.46726763
YDL039C	0.844741
YOR131C	0.16770346
YDR070C	0.9443493
YPL156C	0.3249615
YPL247C	0.41401857
YPL165C	0.17125477
YKL065W-A	0.2612654
YKL023C-A	0.39399537
YIL102C-A	0.5050736
YCL048W-A	0.28799847
YDR524C-B	0.45211208
YLR363W-A	0.9381142
YBL029C-A	0.40794507
YOL159C-A	0.16172029
YGL261C	0.13951358
YAL068C	0.13951358
YER180C-A	0.81376547
YJL133C-A	0.3567919
YKL018C-A	0.3501574
YNL162W-A	0.37942564
YMR194C-B	0.2615531
YER053C-A	0.74035245
YDL085C-A	0.9875679
YOR008C-A	0.21395546
YBL112C	0.15698333
YHR218W-A	0.15698333
YBL111C	0.2422231
YNL130C-A	0.1525466
YLR162W-A	0.1427138
YPL189C-A	0.49084365
YNR034W-A	0.26506785
YMR122W-A	0.55955434
YPR038W	0.34359947
YAL064C-A	0.1515867
YBL113C	0.59122235
YBR296C-A	0.1635376
YBR126W-A	0.72799283
YCL026C-B	0.261409
YOR019W	0.4998358
YOR338W	0.5355647
Q0075	0.1764714
YER145C-A	0.40706718
YER038W-A	0.5490918
YDR157W	0.21299312
YEL009C-A	0.19657598
YLR236C	0.2138282
YCL054W-A	0.23926257
YBR056W-A	0.5714108
YMR316C-A	0.26659688
YHR139C-A	0.2557512
YLR302C	0.23636357
YLR331C	0.58183
YLR462W	0.16805536
YLR358C	0.2785217
YLR255C	0.34839293
YLR415C	0.33726448
Q0255	0.15582466
YER188C-A	0.22796194
YDR524W-C	0.19939652
YBL039W-B	0.47864735
YBL100W-C	0.21714875
YER138W-A	0.30088305
YOL013W-A	0.15975247
YDR034C-A	0.22881252
YBL039C-A	0.49499384
YBR121C-A	0.14283496
YDL022C-A	0.2800072
YDR118W-A	0.36524603
YDR320W-B	0.7391354
YDR371C-A	0.17510508
YER090C-A	0.2780699
YFR009W-A	0.30149156
YFR010W-A	0.35658345
YGL014C-A	0.3155091
YGL041W-A	0.3079903
YHR073C-B	0.23280898
YHR032W-A	0.20215516
YHR073W-A	0.14523184
YJL197C-A	0.22527947
YKL100W-A	0.4899701
YKL145W-A	0.4569742
YLR163W-A	0.18661153
YLR364C-A	0.13053109
YMR013C-A	0.67203546
YOL083C-A	0.36580276
YPR160W-A	0.27244872
YLR156W	0.14697728
YLR159W	0.14697728
YLR161W	0.14697728
YLR156W	0.14697728
YLR159W	0.14697728
YLR161W	0.14697728
YLR156W	0.14697728
YLR159W	0.14697728
YLR161W	0.14697728
YLR157W-D	0.1525468
YLR157W-E	0.14064226
YML003W	0.16979055
YML002W	0.19915813
YHR213W	0.35146284
YEL076C-A	0.30728
YLR464W	0.30728
YEL076C-A	0.30728
YLR464W	0.30728
YHR212W-A	0.2113378
YHR214C-D	0.26837647
YAR069C	0.26837647
YGR296C-B	0.3551093
YPL283W-B	0.3551093
YPR204C-A	0.3551093
YER190C-B	0.3551093
YGR296C-B	0.3551093
YPL283W-B	0.3551093
YPR204C-A	0.3551093
YER190C-B	0.3551093
YGR296C-B	0.3551093
YPL283W-B	0.3551093
YPR204C-A	0.3551093
YER190C-B	0.3551093
YGR296C-B	0.3551093
YPL283W-B	0.3551093
YPR204C-A	0.3551093
YER190C-B	0.3551093
YGR296C-B	0.3551093
YPL283W-B	0.3551093
YPR204C-A	0.3551093
YER190C-B	0.3551093
YFL068W	0.32982343
YLL066W-A	0.32982343
YLL067W-A	0.32982343
YFL068W	0.32982343
YLL066W-A	0.32982343
YLL067W-A	0.32982343
YLR159C-A	0.2000054
YLR154C-H	0.2000054
YLR157C-C	0.2000054
YLR156C-A	0.2000054
YLR159C-A	0.2000054
YLR154C-H	0.2000054
YLR157C-C	0.2000054
YLR156C-A	0.2000054
YLR159C-A	0.2000054
YLR154C-H	0.2000054
YLR157C-C	0.2000054
YLR156C-A	0.2000054
YLR159C-A	0.2000054
YLR154C-H	0.2000054
YLR157C-C	0.2000054
YLR156C-A	0.2000054
YCR001W	0.26596358
YCR006C	0.19942589
YCR025C	0.29190958
YCL042W	0.8113231
YCL049C	0.252492
YCL068C	0.14734675
YCR100C	0.15799499
YCR022C	0.14700453
YCR050C	0.15941371
YCR085W	0.27135047
YCR099C	0.13469066
YEL035C	0.23560986
YDL169C	0.67999995
YBR144C	0.20123838
YKL097C	0.2063363
YKL102C	0.19814669
YKL063C	0.8554329
YKL070W	0.2782558
YKL044W	0.2442898
YKR015C	0.4973759
YKR032W	0.3100859
YKR073C	0.21499892
YBL081W	0.87482387
YBL071C	0.325849
YBL044W	0.35913983
YBL029W	0.52318174
YBR013C	0.24265528
YBR027C	0.29000127
YBR032W	0.13273497
YBR184W	0.2972389
YBR209W	0.33253628
YBR219C	0.30093318
YBR225W	0.5159994
YBR259W	0.20014895
YBR292C	0.41963503
YHL049C	0.16876517
YHL042W	0.21398713
YHL041W	0.23652431
YHL037C	0.18095386
YHL005C	0.23825078
YHR045W	0.18691218
YHR054C	0.19495048
YHR078W	0.2831412
YHR125W	0.23551716
YHR130C	0.3707657
YHR173C	0.4348103
YHR180W	0.18719389
YHR218W	0.25754383
YHR219W	0.48191544
YJL199C	0.13936701
YAR020C	0.14869961
YAR064W	0.5908926
YAR068W	0.24197693
YAL064W	0.13866186
YAL037W	0.2528438
YEL076C	0.3024269
YEL075C	0.24644649
YEL073C	0.23910005
YEL068C	0.1991848
YEL067C	0.21907298
YEL028W	0.18547237
YEL023C	0.28577724
YEL014C	0.23846076
YEL008W	0.13117324
YER085C	0.15927537
YER121W	0.63884795
YER135C	0.21971379
YER137C	0.24917564
YER186C	0.20558214
YER187W	0.35862976
YER188W	0.20836683
YER189W	0.2492488
YNL198C	0.48332155
YNL195C	0.97009295
YMR141C	0.28122526
YPL073C	0.1474874
YJR061W	0.2266507
YIL163C	0.13135253
YIL152W	0.60666966
YIL102C	0.18146077
YIL086C	0.19050151
YIL060W	0.17311016
YIL055C	0.6271298
YIL029C	0.2841277
YIL012W	0.1368434
YIR016W	0.66776353
YIR020C	0.24449554
YIR042C	0.17476414
YJL213W	0.15573178
YFL065C	0.1493097
YFL064C	0.17119366
YFL019C	0.20567887
YFL015C	0.43583986
YFL012W	0.33803606
YFR018C	0.21090992
YFR035C	0.5553884
YFR054C	0.30695173
YFR057W	0.31633604
YGL176C	0.20795414
YJL181W	0.21972062
YJL118W	0.37710717
YJL043W	0.15413144
YJL028W	0.5471993
YJL027C	0.3301197
YJL009W	0.29954708
YJL007C	0.5543261
YJR011C	0.20399062
YJR039W	0.15033422
YJR079W	0.23490962
YJR115W	0.28896198
YJR128W	0.3347636
YGR153W	0.4500463
YDL186W	0.79363614
YGR237C	0.65138984
YGL262W	0.22959082
YGL260W	0.26782987
YGL235W	0.21478052
YGL193C	0.14527969
YGL159W	0.16318034
YGL149W	0.50900376
YGL138C	0.23504281
YGL118C	0.27250952
YGL117W	0.1918723
YGL088W	0.35548532
YGL081W	0.38317052
YGL034C	0.6478089
YGR018C	0.3942434
YGR025W	0.15527014
YGR035C	0.8482055
YGR039W	0.19769584
YGR045C	0.28390858
YGR050C	0.36317
YGR053C	0.2988515
YGR079W	0.48711103
