uniprot	mode
Q02771	0.9731512
Q02781	0.80177236
Q02786	0.11478709
Q02799	0.4560908
Q02820	0.27543744
Q02864	0.16783778
Q02872	0.9665854
Q02873	0.7272295
Q02895	0.1327538
Q03036	0.11554238
Q03049	0.13021238
Q03050	0.11611317
Q03102	0.12989213
Q03104	0.13109028
Q03177	0.120429754
Q03193	0.17149892
Q03210	0.15551057
Q03219	0.13206138
Q03233	0.13823408
Q03263	0.16387743
Q03361	0.9762709
Q03362	0.12820747
Q03508	0.11844939
Q03559	0.96434903
Q03629	0.12407073
Q03648	0.13435134
Q03653	0.15593788
Q03730	0.1471945
Q03780	0.97430754
Q03795	0.14751449
Q03823	0.15201727
Q03900	0.1420837
Q03983	0.15112948
Q04018	0.11894844
Q04033	0.1328605
Q04093	0.11791833
Q04162	0.16061535
Q04170	0.13760199
Q04231	0.13092375
Q04304	0.16320664
Q04336	0.13891709
Q04398	0.34286106
Q04406	0.12051856
Q04408	0.12556645
Q04413	0.43432277
Q04438	0.98884594
Q04489	0.1316686
Q04608	0.11965065
Q04748	0.12734672
Q04773	0.94849145
Q04835	0.1647582
Q04867	0.12276591
Q04869	0.1285106
Q04922	0.112501524
Q04925	0.13194592
Q04991	0.15210101
Q05497	0.16988468
Q05611	0.30047643
Q05637	0.7185416
Q05812	0.9856242
Q05854	0.97598803
Q05881	0.1311154
Q05899	0.1634147
Q05948	0.115684815
Q06070	0.95363927
Q06089	0.13867144
Q06107	0.1515635
Q06139	0.14618611
Q06146	0.99001276
Q06152	0.9777634
Q06170	0.97545767
Q06199	0.14180411
Q06235	0.15807556
Q06251	0.14772335
Q06252	0.12724757
Q06523	0.9773142
Q06524	0.37548834
Q06537	0.1521666
Q06595	0.12905237
Q06608	0.15461387
Q06674	0.11914116
Q06839	0.1512863
Q07379	0.11916378
Q07454	0.14416307
Q07505	0.120140925
Q07530	0.14004853
Q07555	0.97575504
Q07589	0.12318824
Q07629	0.97887254
Q07716	0.12579726
Q07747	0.14752814
Q07829	0.16086403
Q07834	0.15185289
Q07887	0.12128292
Q07928	0.27084452
Q07986	0.18046407
Q08023	0.118643925
Q08054	0.9586929
Q08206	0.9759228
Q08213	0.11550835
Q08300	0.21944118
Q08322	0.118062034
Q08361	0.1098734
Q08474	0.12150095
Q08559	0.86490303
Q08560	0.1238565
Q08630	0.2755322
Q08634	0.12484955
Q08687	0.74120545
Q08692	0.13562484
Q08743	0.15043136
Q08748	0.13968194
Q08774	0.13871852
Q08816	0.10712348
Q08844	0.15712045
Q08900	0.17801794
Q08910	0.1212292
Q08912	0.120240636
Q08954	0.95477366
Q08964	0.11549614
Q08969	0.9973624
Q08974	0.32490695
Q08979	0.97348624
Q08980	0.14785033
Q08989	0.15005824
Q08993	0.1281496
Q12012	0.12545654
Q12020	0.1503095
Q12027	0.14255199
Q12032	0.1398269
Q12042	0.14537273
Q12044	0.95570207
Q12079	0.14065863
Q12082	0.21897289
Q12103	0.12667947
Q12116	0.14045137
Q12121	0.24615297
Q12129	0.13999952
Q12134	0.12715611
Q12160	0.12660809
Q12177	0.13505298
Q12179	0.10946962
Q12182	0.14438157
Q12212	0.13544977
Q12253	0.15124986
Q12254	0.20565651
Q12257	0.15177085
Q12259	0.14562032
Q12298	0.11751617
Q12301	0.31625664
Q12322	0.11315801
Q12331	0.14278941
Q12346	0.14833656
Q12370	0.11746155
Q12418	0.12107803
Q12459	0.97587943
Q12486	0.12120959
Q12497	0.9760183
Q12498	0.12234698
Q12523	0.11512293
Q12529	0.11779146
Q2V2P2	0.19178452
Q2V2P3	0.46264774
Q2V2P5	0.6912385
Q2V2Q2	0.2951705
Q3E6R4	0.5046716
Q3E747	0.9690453
Q3E756	0.20037496
Q3E769	0.124204844
Q3E770	0.11756882
Q3E784	0.9644882
Q3E7A3	0.29465702
Q3E7A7	0.15330543
Q3E7A8	0.16341996
Q3E7A9	0.16965158
Q3E7B0	0.7851441
Q3E7B7	0.99493074
Q3E7B9	0.1615365
Q3E7Y4	0.11164023
Q3E7Y5	0.12983066
Q3E808	0.12636057
Q3E811	0.111729614
Q3E823	0.47556323
Q3E841	0.13562937
Q3E842	0.48475403
Q6B0V8	0.1317397
Q6B2U8	0.13627702
Q6Q5P6	0.1489568
Q7M4S9	0.97688174
Q8TGU5	0.13225082
Q8TGU7	0.8467519
Q96VH4	0.11429456
Q99248	0.16055164
Q99326	0.95937026
Q9ZZX0	0.14689219
A0A023PYF4	0.29358518
A0A023PZB3	0.51824033
A0A023PZE8	0.15548506
A0A023PZF2	0.1289539
A0A023PZG4	0.105193734
A0A0B7P221	0.16132203
A0A8D9PCQ4	0.13723832
A0A8D9PH56	0.30257565
A0A8D9UGQ7	0.13270266
A0A8D9UGU6	0.10344428
I2HB52	0.5454742
I2HB70	0.2867121
O13536	0.13531996
O13544	0.21843815
O13555	0.9011067
O13556	0.12041363
O13565	0.1143807
O13574	0.0977083
O13578	0.2858149
P03881	0.11600953
P0C0V2	0.13872075
P0C1Z1	0.19554356
P0C268	0.47070554
P0C269	0.1847523
P0C270	0.15480211
P0C272	0.13631552
P0C289	0.29672873
P0C5K9	0.43319878
P0C5L4	0.11221056
P0C5L6	0.2782316
P0C5L7	0.36009502
P0C5M0	0.7506655
P0C5M1	0.17680275
P0C5M8	0.2513858
P0C5M9	0.15890115
P0C5N0	0.25543624
P0C5N1	0.34625685
P0C5N3	0.22182521
P0C5N4	0.23195261
P0C5N6	0.123635665
P0C5N7	0.12674673
P0C5P0	0.21034789
P0C5P2	0.52303517
P0C5P3	0.52388823
P0C5P6	0.13441578
P0C5Q1	0.12235045
P0C5Q3	0.6130552
P0C5R4	0.23670596
P0C5S1	0.3218438
P0CE96	0.13253808
P0CE97	0.13253808
P0CE98	0.13253808
P0CE99	0.11127357
P0CF00	0.11912963
P0CF16	0.12438801
P0CF17	0.13828097
P0CI67	0.15555204
P0CX16	0.1290318
P0CX17	0.1290318
P0CX91	0.13837746
P0CX93	0.26299646
P0CX94	0.22320387
P0CX95	0.22320387
P0CX96	0.22320387
P0CX97	0.22320387
P0CX98	0.22320387
P0CY00	0.21758312
P0CY01	0.21758312
P0CY02	0.14629208
P0CY03	0.14629208
P0CY04	0.14629208
P0CY05	0.14629208
P25347	0.27385253
P25350	0.1506152
P25352	0.20594813
P25572	0.95568836
P25577	0.13837563
P25593	0.12662175
P25606	0.14405796
P25620	0.11512771
P25630	0.12110248
P25650	0.15457293
P25657	0.12190029
P32630	0.14598852
P32772	0.96876645
P34215	0.13229448
P34245	0.1660316
P34249	0.10268572
P35725	0.91488576
P36087	0.121014856
P36092	0.14302652
P36111	0.12378974
P36127	0.34043288
P36153	0.15504307
P38180	0.97241354
P38185	0.13280508
P38194	0.16741425
P38201	0.12542373
P38215	0.20648572
P38220	0.2423301
P38223	0.12044073
P38299	0.13031283
P38311	0.30891266
P38317	0.20679966
P38321	0.9724535
P38338	0.14128232
P38357	0.2507317
P38722	0.11710262
P38729	0.12024205
P38730	0.18518406
P38733	0.15881415
P38752	0.14003778
P38775	0.1334693
P38780	0.12271066
P38799	0.23723175
P38831	0.15664718
P38834	0.32056358
P38864	0.11980707
P38868	0.12281944
P38899	0.12983066
P38900	0.97700506
P39534	0.12582156
P39545	0.14382659
P39563	0.7409743
P39564	0.13986522
P39711	0.122808725
P39728	0.14110614
P39971	0.10666652
P39972	0.14965293
P39974	0.13008521
P39977	0.13538489
P39978	0.15359387
P39989	0.1574312
P39992	0.13804238
P39999	0.10770217
P40001	0.13261442
P40058	0.11845434
P40076	0.8786813
P40082	0.25740886
P40083	0.11748867
P40101	0.12935616
P40102	0.3748247
P40103	0.12657467
P40104	0.12956841
P40166	0.3638021
P40168	0.9951465
P40211	0.16775525
P40323	0.11601765
P40355	0.124453604
P40448	0.124653846
P40455	0.97517204
P40488	0.13013527
P40503	0.097466126
P40519	0.13002852
P40523	0.97569567
P40538	0.1472412
P40551	0.11343482
P40572	0.96672195
P40575	0.12681082
P40586	0.13555038
P40896	0.1206817
P43539	0.11200781
P43540	0.118800625
P43576	0.1347885
P43578	0.5680935
P43580	0.11962199
P43599	0.13638595
P43608	0.62002134
P43622	0.14821713
P43625	0.19011709
P46945	0.13549238
P46987	0.13815495
P47022	0.13304642
P47053	0.14492977
P47062	0.37306887
P47063	0.19559687
P47078	0.1820679
P47080	0.44901103
P47086	0.1362873
P47107	0.13080548
P47126	0.13040444
P47152	0.12277295
P47162	0.15647206
P48238	0.12580566
P48568	0.91811216
P50089	0.97596437
P53054	0.14350727
P53056	0.29247743
P53071	0.1279071
P53097	0.13217846
P53110	0.13619736
P53116	0.32183936
P53122	0.12575924
P53132	0.21354777
P53133	0.13401361
P53151	0.22323969
P53156	0.14320746
P53186	0.65411115
P53211	0.17605832
P53216	0.10821931
P53222	0.9038455
P53225	0.16327247
P53229	0.20507228
P53231	0.16382056
P53234	0.14997852
P53249	0.1181924
P53274	0.98367417
P53291	0.19252267
P53307	0.15198782
P53329	0.6148783
P53719	0.9737243
P53754	0.14788891
P53758	0.15729801
P53870	0.117828414
P53876	0.9520047
P53891	0.14885429
P53906	0.492729
P53907	0.9747491
P53910	0.12389015
P53952	0.97257394
P53963	0.1177605
P53976	0.11542063
P53980	0.12995811
P54007	0.1308361
P87012	0.12336214
P87283	0.26586545
P87287	0.26355952
P9WEN8	0.88399374
P9WEN9	0.88399374
Q02598	0.10910897
Q02749	0.11533266
Q02826	0.12646666
Q02831	0.9776163
Q03080	0.13795996
Q03083	0.13613816
Q03205	0.14417194
Q03207	0.22553575
Q03208	0.8732362
Q03231	0.12623832
Q03236	0.14080775
Q03480	0.2012091
Q03675	0.40535873
Q03695	0.9258462
Q03703	0.9753989
Q03722	0.15491897
Q03759	0.11826008
Q03787	0.122832626
Q03864	0.15192282
Q03879	0.15606706
Q04223	0.1175988
Q04276	0.11774501
Q04436	0.27285957
Q04526	0.11240899
Q04597	0.23394263
Q04814	0.1271984
Q04838	0.14651108
Q04893	0.97797745
Q04897	0.20758012
Q04898	0.11727134
Q04978	0.693292
Q05451	0.18105042
Q05510	0.2049922
Q05530	0.13813058
Q05612	0.32873118
Q05898	0.17114013
Q06150	0.122209765
Q06594	0.1212188
Q06813	0.54400015
Q06821	0.1499413
Q07074	0.111645035
Q07738	0.15399721
Q07746	0.12403865
Q07927	0.12624297
Q07967	0.9330013
Q07978	0.13370368
Q08110	0.1358843
Q08118	0.14127737
Q08172	0.12447257
Q08187	0.47666162
Q08259	0.14877397
Q08270	0.9274517
Q08321	0.102104306
Q08486	0.19447583
Q08504	0.14775544
Q08734	0.46714136
Q08909	0.14140077
Q08976	0.13405359
Q08984	0.13244712
Q08990	0.38890058
Q08994	0.11147021
Q12110	0.11474073
Q12111	0.33030438
Q12130	0.16568872
Q12138	0.9635159
Q12140	0.9765924
Q12169	0.59904385
Q12210	0.35121354
Q12219	0.10929158
Q12240	0.72006524
Q12243	0.12874214
Q12274	0.9249381
Q12312	0.123676464
Q12351	0.12768799
Q12426	0.13115656
Q12484	0.14433049
Q12492	0.28609642
Q12496	0.1499563
Q12506	0.1996148
Q12528	0.767274
Q12531	0.12364243
Q2V2P0	0.92921495
Q2V2P1	0.8618816
Q2V2P6	0.3594514
Q2V2P7	0.9931199
Q2V2Q0	0.12121384
Q2V2Q3	0.13406566
Q35811	0.22679973
Q3E732	0.11673827
Q3E735	0.3184961
Q3E736	0.11881161
Q3E737	0.13179246
Q3E739	0.5383903
Q3E740	0.122666925
Q3E741	0.14952168
Q3E742	0.71982455
Q3E743	0.14111894
Q3E744	0.17594588
Q3E746	0.26994187
Q3E750	0.6114929
Q3E751	0.2881238
Q3E755	0.22517268
Q3E758	0.10476425
Q3E760	0.121710405
Q3E762	0.12941006
Q3E763	0.1241271
Q3E765	0.4994328
Q3E766	0.29742485
Q3E767	0.30911642
Q3E771	0.27472216
Q3E774	0.123585895
Q3E775	0.22328413
Q3E776	0.18625742
Q3E778	0.21056321
Q3E781	0.7634998
Q3E782	0.25056905
Q3E786	0.113624424
Q3E787	0.3079304
Q3E789	0.5118293
Q3E791	0.13540086
Q3E794	0.13907626
Q3E795	0.982255
Q3E796	0.1547772
Q3E7A0	0.11954598
Q3E7A2	0.24122822
Q3E7A5	0.24911061
Q3E7A6	0.117198646
Q3E7B3	0.13973272
Q3E7B4	0.13782004
Q3E7B5	0.34185255
Q3E7Y7	0.428626
Q3E7Y8	0.20638658
Q3E7Y9	0.11862223
Q3E7Z0	0.11993657
Q3E7Z1	0.1303801
Q3E7Z2	0.1142903
Q3E7Z3	0.13676354
Q3E7Z4	0.56770957
Q3E7Z5	0.7303623
Q3E7Z6	0.17602146
Q3E7Z7	0.17531916
Q3E7Z8	0.3273532
Q3E7Z9	0.46196055
Q3E801	0.1854215
Q3E802	0.48902655
Q3E804	0.21355034
Q3E805	0.19728217
Q3E806	0.1452268
Q3E807	0.3147659
Q3E809	0.10708167
Q3E810	0.26600993
Q3E813	0.1326611
Q3E814	0.6999154
Q3E815	0.23133837
Q3E816	0.10487417
Q3E817	0.11434732
Q3E818	0.12512821
Q3E819	0.1976011
Q3E820	0.4657477
Q3E821	0.09781034
Q3E825	0.45831403
Q3E826	0.4177826
Q3E832	0.22965626
Q3E837	0.14855371
Q3E838	0.8265786
Q3E843	0.12471935
Q45U18	0.44225633
Q45U48	0.22563502
Q6B0W2	0.12785257
Q6B0Y7	0.25754994
Q6Q5F3	0.24754532
Q7LIF2	0.11268006
Q8J0M4	0.3513319
Q8TGJ0	0.12212348
Q8TGJ1	0.18900526
Q8TGJ2	0.14040405
Q8TGJ7	0.8355627
Q8TGK0	0.09237732
Q8TGK1	0.6364846
Q8TGK4	0.12721534
Q8TGK6	0.100043535
Q8TGN3	0.21316975
Q8TGN5	0.13322014
Q8TGQ7	0.270814
Q8TGR9	0.20357394
Q8TGS0	0.32527757
Q8TGS1	0.24282175
Q8TGS2	0.58652437
Q8TGS4	0.16583449
Q8TGS5	0.12234242
Q8TGS6	0.72651833
Q8TGS7	0.59964406
Q8TGS8	0.13309497
Q8TGS9	0.13882673
Q8TGT0	0.4436776
Q8TGT1	0.2829888
Q8TGT2	0.46570665
Q8TGT3	0.19359182
Q8TGT4	0.3241415
Q8TGT6	0.3332951
Q8TGT7	0.44726473
Q8TGT8	0.46372718
Q8TGT9	0.3746576
Q8TGU0	0.2407864
Q8TGU1	0.5517169
Q8TGU2	0.20872737
Q8TGU4	0.22450359
Q8TGU6	0.3048718
Q8TGU8	0.34048963
Q8TGV0	0.57894707
Q96VH2	0.13430916
Q96VH3	0.16723008
Q99296	0.23687004
Q99345	0.14883696
Q99395	0.95605373
Q9ZZV8	0.9850991
Q9ZZW1	0.31926054
Q9ZZW2	0.32496676
Q9ZZW3	0.11007183
Q9ZZW4	0.137135
Q9ZZX7	0.2651945
Q9ZZX8	0.11962179
Q9ZZX9	0.10243293
